Consequent	Antecedent 	Support %	Confidence %
tolazamide = No	gender = Male and admission_type_id = 1 and diabetesMed and number_emergency = 0	16.40036947507026	99.92810065907729
tolazamide = No	gender = Male and readmitted = NO and diabetesMed and number_emergency = 0	17.760352180492504	99.92807347571096
tolazamide = No	num_procedures = 0 and change and diabetesMed and metformin = No and number_emergency = 0	10.925063380696892	99.92804461234034
tolazamide = No	gender = Male and change and number_inpatient = 0 and metformin = No and number_outpatient = 0	13.652889963249024	99.92802648625306
tolazamide = No	readmitted = >30 and number_inpatient = 0 and diabetesMed and number_outpatient = 0 and glipizide = No	10.920150148379616	99.92801223791955
tolazamide = No	age = [70-80) and diabetesMed and metformin = No and number_outpatient = 0	12.285046086119136	99.92801151815709
tolazamide = No	gender = Male and admission_source_id = 7 and number_inpatient = 0 and number_outpatient = 0	15.01189002220781	99.92799633435884
tolazamide = No	gender = Male and admission_type_id = 1 and number_outpatient = 0 and glipizide = No	17.70335868561209	99.92784191829485
tolazamide = No	age = [70-80) and readmitted = NO and number_outpatient = 0 and number_emergency = 0	10.874948411060668	99.92771302069214
tolazamide = No	admission_source_id = 7 and number_inpatient = 0 and diabetesMed and metformin = No and number_outpatient = 0	17.66994870585461	99.92770548326104
tolazamide = No	admission_source_id = 7 and discharge_disposition_id = 1 and diabetesMed and metformin = No and number_outpatient = 0	16.30308747518818	99.92767162919655
tolazamide = No	readmitted = NO and number_inpatient = 0 and diabetesMed and metformin = No and number_outpatient = 0	19.009295835544286	99.92762987852159
tolazamide = No	gender = Male and admission_source_id = 7 and metformin = No and glipizide = No and number_emergency = 0	16.289330424699802	99.92761054473065
tolazamide = No	discharge_disposition_id = 1 and number_inpatient = 0 and diabetesMed and number_outpatient = 0 and glipizide = No	23.065660436688088	99.92757636433349
tolazamide = No	change and admission_source_id = 7 and diabetesMed and number_emergency = 0	14.92443448696028	99.92757440084277
tolazamide = No	readmitted = NO and diabetesMed and glipizide = No	33.832517736768665	99.92738890502469
tolazamide = No	num_procedures = 0 and number_inpatient = 0 and diabetesMed and metformin = No and glipizide = No	13.523180630072911	99.92733614300246
tolazamide = No	readmitted = NO and diabetesMed and glipizide = No and number_emergency = 0	31.07619440677633	99.92727272727274
tolazamide = No	admission_source_id = 7 and discharge_disposition_id = 1 and diabetesMed and metformin = No and glipizide = No	16.204822828842637	99.92723303620157
tolazamide = No	readmitted = NO and admission_source_id = 7 and discharge_disposition_id = 1 and diabetesMed and glipizide = No	10.791423461666962	99.92715352394828
tolazamide = No	readmitted = NO and discharge_disposition_id = 1 and number_inpatient = 0 and diabetesMed and glipizide = No	16.180256667256256	99.92712255556904
tolazamide = No	number_inpatient = 0 and diabetesMed and metformin = No and number_outpatient = 0 and number_emergency = 0	29.65233968122949	99.92709437963944
tolazamide = No	readmitted = >30 and number_inpatient = 0 and diabetesMed and number_outpatient = 0 and number_emergency = 0	12.121926773185542	99.92704280155642
tolazamide = No	gender = Male and readmitted = NO and admission_source_id = 7	13.460291256411768	99.92699664184552
tolazamide = No	num_procedures = 0 and change and diabetesMed and number_outpatient = 0 and glipizide = No	10.743273784957648	99.92682703740968
tolazamide = No	change and admission_source_id = 7 and discharge_disposition_id = 1 and number_inpatient = 0 and number_outpatient = 0	10.732464673859639	99.92675334187877
tolazamide = No	readmitted = NO and admission_source_id = 7 and diabetesMed and number_outpatient = 0	18.78132185602264	99.92675142573117
tolazamide = No	readmitted = NO and number_inpatient = 0 and diabetesMed and number_outpatient = 0	26.81936992708763	99.92672113728794
tolazamide = No	num_procedures = 0 and gender = Male and admission_source_id = 7 and glipizide = No	12.06296798537822	99.9266862170088
tolazamide = No	num_procedures = 0 and admission_source_id = 7 and number_inpatient = 0 and diabetesMed and number_outpatient = 0	13.384627478725704	99.92658395125174
tolazamide = No	discharge_disposition_id = 1 and number_inpatient = 0 and diabetesMed and metformin = No and glipizide = No	18.727276300532594	99.92654003568056
tolazamide = No	num_procedures = 0 and gender = Male and number_outpatient = 0 and glipizide = No and number_emergency = 0	13.361043963602775	99.92645436493343
tolazamide = No	number_inpatient = 0 and diabetesMed and metformin = No and glipizide = No and number_emergency = 0	28.055539178114497	99.92644740989807
tolazamide = No	gender = Male and admission_source_id = 7 and metformin = No and number_outpatient = 0 and number_emergency = 0	16.01910264724957	99.92638940007362
tolazamide = No	num_procedures = 0 and gender = Male and number_outpatient = 0 and glipizide = No	14.666981113534971	99.92630309527
tolazamide = No	change and diabetesMed and metformin = No and number_emergency = 0	23.99622663758033	99.92628992628993
tolazamide = No	change and diabetesMed and number_outpatient = 0 and number_emergency = 0	23.995243991116876	99.92628690773579
tolazamide = No	gender = Male and number_inpatient = 0 and diabetesMed and metformin = No and number_emergency = 0	15.963091798832615	99.92613111726685
tolazamide = No	num_procedures = 0 and gender = Male and admission_source_id = 7 and number_outpatient = 0 and number_emergency = 0	10.631252088123736	99.92605601257047
tolazamide = No	readmitted = NO and admission_source_id = 7 and diabetesMed and metformin = No and glipizide = No	13.282432246526346	99.92601908707553
tolazamide = No	num_procedures = 0 and gender = Male and admission_source_id = 7 and glipizide = No and number_emergency = 0	10.615529744708448	99.92594649634361
tolazamide = No	gender = Female and readmitted = NO and number_inpatient = 0 and diabetesMed and glipizide = No	13.262779317257237	99.92590946136178
tolazamide = No	gender = Male and change and admission_source_id = 7 and number_outpatient = 0 and number_emergency = 0	10.603737987146983	99.92586414604763
tolazamide = No	readmitted = NO and discharge_disposition_id = 1 and diabetesMed and metformin = No and glipizide = No	14.575594992433622	99.92584103013552
tolazamide = No	gender = Male and admission_type_id = 1 and diabetesMed	18.54941729064717	99.92583567304126
tolazamide = No	age = [70-80) and number_inpatient = 0 and number_outpatient = 0 and glipizide = No and number_emergency = 0	11.921466894640647	99.92581602373886
tolazamide = No	readmitted = NO and number_inpatient = 0 and diabetesMed and glipizide = No and number_emergency = 0	23.821315567085275	99.92574870060226
tolazamide = No	readmitted = NO and diabetesMed and metformin = No and glipizide = No and number_emergency = 0	22.494742841420514	99.92573824917001
tolazamide = No	age = [70-80) and diabetesMed	19.840614743627537	99.92570947451836
tolazamide = No	gender = Male and admission_source_id = 7 and discharge_disposition_id = 1 and diabetesMed and glipizide = No	10.580154472024054	99.92569889477106
tolazamide = No	num_procedures = 0 and change and diabetesMed and metformin = No and glipizide = No	10.577206532633689	99.92567818654776
tolazamide = No	gender = Male and admission_source_id = 7 and glipizide = No	22.47017667983413	99.92565706039271
tolazamide = No	gender = Male and admission_source_id = 7 and number_inpatient = 0 and glipizide = No	14.539237073285774	99.92565558258988
tolazamide = No	gender = Male and admission_source_id = 7 and number_inpatient = 0 and metformin = No and number_outpatient = 0	11.89297014720044	99.92563827150293
tolazamide = No	age = [70-80) and number_inpatient = 0 and number_outpatient = 0	14.509757679382112	99.9255045374509
tolazamide = No	gender = Male and number_inpatient = 0 and diabetesMed and metformin = No	17.14423284790598	99.92548862268585
tolazamide = No	gender = Male and admission_source_id = 7 and number_inpatient = 0 and diabetesMed and number_emergency = 0	11.857594874516046	99.92541642496063
tolazamide = No	gender = Male and number_inpatient = 0 and diabetesMed and number_outpatient = 0 and number_emergency = 0	19.74431539020891	99.92534713581844
tolazamide = No	gender = Male and diabetesMed and metformin = No and glipizide = No	22.370929387025136	99.92532724237898
tolazamide = No	gender = Male and admission_source_id = 7 and glipizide = No and number_emergency = 0	19.709922763987972	99.92521687107389
tolazamide = No	gender = Male and diabetesMed and metformin = No and number_outpatient = 0	22.333588821413834	99.9252023935234
tolazamide = No	gender = Male and admission_type_id = 1 and diabetesMed and metformin = No and glipizide = No	11.820254308904744	99.92518081303517
tolazamide = No	readmitted = NO and change and number_inpatient = 0 and diabetesMed and number_emergency = 0	11.811410490733644	99.9251247920133
tolazamide = No	gender = Male and readmitted = NO and admission_source_id = 7 and glipizide = No	11.79961873317218	99.92504996668887
tolazamide = No	readmitted = >30 and number_inpatient = 0 and diabetesMed and metformin = No and number_emergency = 0	10.48778570445925	99.92504450482525
tolazamide = No	discharge_disposition_id = 1 and number_inpatient = 0 and diabetesMed and metformin = No and number_outpatient = 0	19.660790440815205	99.9250299880048
tolazamide = No	gender = Male and admission_type_id = 1 and diabetesMed and metformin = No and number_outpatient = 0	11.785861682683803	99.92496248124063
tolazamide = No	gender = Female and readmitted = NO and discharge_disposition_id = 1 and diabetesMed and glipizide = No	10.457323664092133	99.92482616049615
tolazamide = No	gender = Male and admission_source_id = 7 and number_inpatient = 0 and metformin = No and glipizide = No	11.762278167560874	99.92481203007519
tolazamide = No	gender = Male and admission_type_id = 1 and admission_source_id = 7 and number_outpatient = 0	18.289998624294952	99.92478375329071
tolazamide = No	num_procedures = 0 and gender = Male and admission_source_id = 7 and number_outpatient = 0	11.749503763535955	99.92473028351593
tolazamide = No	gender = Male and readmitted = NO and number_inpatient = 0 and diabetesMed and number_outpatient = 0	12.997464772124284	99.92439706660619
tolazamide = No	change and discharge_disposition_id = 1 and number_inpatient = 0 and diabetesMed and glipizide = No	11.696440854509364	99.92438880954381
tolazamide = No	time_in_hospital = 1 and number_outpatient = 0 and glipizide = No	10.390503704577167	99.92434272744467
tolazamide = No	admission_source_id = 1 and readmitted = NO and diabetesMed and glipizide = No	10.377729300552248	99.924249597576
tolazamide = No	gender = Male and change and admission_source_id = 7 and metformin = No and glipizide = No	11.652221763653872	99.92410187215383
tolazamide = No	num_procedures = 0 and gender = Male and number_inpatient = 0 and diabetesMed	10.339406088477487	99.92396882721916
tolazamide = No	change and discharge_disposition_id = 1 and number_inpatient = 0 and diabetesMed and number_outpatient = 0	11.622742369750211	99.9239093676023
tolazamide = No	num_procedures = 0 and change and diabetesMed and metformin = No and number_outpatient = 0	10.30697875518346	99.92372962150824
tolazamide = No	admission_source_id = 7 and number_inpatient = 0 and diabetesMed and metformin = No and glipizide = No	16.713833696912523	99.92356987477218
tolazamide = No	age = [70-80) and readmitted = NO and number_outpatient = 0	11.537252127429594	99.92334554126565
tolazamide = No	gender = Male and change and admission_source_id = 7 and number_outpatient = 0	11.537252127429594	99.92334554126565
tolazamide = No	readmitted = NO and number_inpatient = 0 and diabetesMed and metformin = No and glipizide = No	17.927402079279915	99.92326244244684
tolazamide = No	gender = Male and readmitted = NO and diabetesMed	19.19206807774699	99.92319901694742
tolazamide = No	age = [70-80) and diabetesMed and number_emergency = 0	17.88416563488788	99.92307692307692
tolazamide = No	change and admission_source_id = 7 and discharge_disposition_id = 1 and diabetesMed	10.201835583593736	99.92294355615489
tolazamide = No	admission_source_id = 7 and discharge_disposition_id = 1 and number_inpatient = 0 and diabetesMed and number_outpatient = 0	15.281135153194583	99.92283454440229
tolazamide = No	num_procedures = 0 and admission_source_id = 7 and number_inpatient = 0 and diabetesMed and glipizide = No	12.715445237112592	99.9227202472952
tolazamide = No	number_inpatient = 0 and diabetesMed and number_outpatient = 0 and glipizide = No and number_emergency = 0	34.314997150325254	99.92268262649982
tolazamide = No	admission_source_id = 7 and number_inpatient = 0 and diabetesMed and number_outpatient = 0 and glipizide = No	20.307371813768842	99.92257814768219
tolazamide = No	gender = Male and diabetesMed and metformin = No and number_outpatient = 0 and number_emergency = 0	20.27985771279209	99.92247310785929
tolazamide = No	readmitted = NO and number_inpatient = 0 and diabetesMed and glipizide = No	25.270719100681955	99.92223043123226
tolazamide = No	gender = Male and admission_type_id = 1 and readmitted = NO and admission_source_id = 7 and number_outpatient = 0	10.104553583711652	99.9222016921132
tolazamide = No	age = [70-80) and diabetesMed and metformin = No and number_outpatient = 0 and glipizide = No	10.093744472613643	99.9221183800623
tolazamide = No	number_inpatient = 0 and diabetesMed and number_outpatient = 0 and glipizide = No	36.559361672857335	99.92205348743448
tolazamide = No	readmitted = NO and diabetesMed and metformin = No and number_outpatient = 0 and glipizide = No	21.40105732759468	99.92194315625143
tolazamide = No	change and admission_source_id = 7 and diabetesMed and glipizide = No	15.091484385747695	99.92186482614925
tolazamide = No	age = [70-80) and diabetesMed and glipizide = No	16.337480101409117	99.92180921448333
tolazamide = No	age = [70-80) and readmitted = NO and number_outpatient = 0 and glipizide = No	10.033803038342864	99.9216531191852
tolazamide = No	readmitted = NO and change and diabetesMed and glipizide = No and number_emergency = 0	13.78751252874241	99.92160216663103
tolazamide = No	age = [70-80) and diabetesMed and metformin = No and number_outpatient = 0 and number_emergency = 0	11.273902875223552	99.921554955112
tolazamide = No	age = [70-80) and number_inpatient = 0 and number_outpatient = 0 and glipizide = No	12.51596800503115	99.92148857658789
tolazamide = No	num_procedures = 0 and gender = Male and number_inpatient = 0 and number_outpatient = 0 and glipizide = No	10.001375705048837	99.9213990960896
tolazamide = No	readmitted = NO and diabetesMed and number_outpatient = 0 and glipizide = No and number_emergency = 0	27.425662795039603	99.92117520601936
tolazamide = No	readmitted = NO and change and diabetesMed and number_outpatient = 0 and number_emergency = 0	13.692195821787237	99.92105640878427
tolazamide = No	gender = Male and diabetesMed and glipizide = No	29.73488198415974	99.92068737607403
tolazamide = No	gender = Male and admission_source_id = 7 and number_outpatient = 0 and number_emergency = 0	19.819979167894974	99.92067426871591
tolazamide = No	readmitted = NO and change and number_inpatient = 0 and diabetesMed	12.386258671855039	99.92066640222134
tolazamide = No	gender = Male and admission_type_id = 1 and diabetesMed and glipizide = No and number_emergency = 0	13.607688225930076	99.920566146736
tolazamide = No	gender = Male and diabetesMed and metformin = No and glipizide = No and number_emergency = 0	19.785586541674036	99.92053637943879
tolazamide = No	change and discharge_disposition_id = 1 and number_inpatient = 0 and diabetesMed and metformin = No	11.128471198632155	99.92052980132449
tolazamide = No	gender = Male and admission_type_id = 1 and admission_source_id = 7 and diabetesMed and number_emergency = 0	14.831083072932019	99.92049294374877
tolazamide = No	change and admission_source_id = 7 and diabetesMed and metformin = No	14.782933396222708	99.92023398032438
tolazamide = No	readmitted = NO and change and diabetesMed and glipizide = No	14.774089578051608	99.92018623212505
tolazamide = No	gender = Male and readmitted = NO and diabetesMed and glipizide = No and number_emergency = 0	14.7632804669536	99.92012779552716
tolazamide = No	gender = Male and number_inpatient = 0 and diabetesMed and number_outpatient = 0	20.88418528781715	99.9200112925234
tolazamide = No	gender = Male and admission_type_id = 1 and admission_source_id = 7 and number_outpatient = 0 and glipizide = No	15.96014385944225	99.91996059598571
tolazamide = No	readmitted = NO and diabetesMed and number_outpatient = 0 and glipizide = No	29.416504530000196	99.91982896846606
tolazamide = No	age = [70-80) and diabetesMed and glipizide = No and number_emergency = 0	14.705304325609733	99.91981289675911
tolazamide = No	readmitted = NO and admission_source_id = 7 and diabetesMed and number_outpatient = 0 and glipizide = No	15.899219778708016	99.91965389369592
tolazamide = No	change and diabetesMed and metformin = No and glipizide = No	23.20519623449875	99.9195426635613
tolazamide = No	gender = Male and number_inpatient = 0 and diabetesMed and glipizide = No and number_emergency = 0	18.30080773539296	99.91945876288659
tolazamide = No	gender = Male and admission_source_id = 7 and number_outpatient = 0	21.95821787237388	99.91944867090307
tolazamide = No	change and diabetesMed and number_outpatient = 0 and glipizide = No	23.170803608277815	99.91942324003392
tolazamide = No	num_procedures = 0 and gender = Male and admission_source_id = 7 and diabetesMed	10.938820431185269	99.91915199425081
tolazamide = No	gender = Male and admission_source_id = 7 and metformin = No and number_outpatient = 0 and glipizide = No	15.79211131419138	99.91910895401655
tolazamide = No	gender = Male and readmitted = NO and diabetesMed and number_outpatient = 0 and number_emergency = 0	15.73708311223788	99.91882610053075
tolazamide = No	gender = Male and readmitted = NO and diabetesMed and metformin = No and number_outpatient = 0	12.103256490379891	99.9188113988796
tolazamide = No	num_procedures = 0 and gender = Male and diabetesMed and number_outpatient = 0	13.31092899396655	99.91879521630001
tolazamide = No	num_procedures = 0 and gender = Male and diabetesMed and glipizide = No	13.284397539453256	99.91863303498779
tolazamide = No	readmitted = NO and change and diabetesMed and number_outpatient = 0	14.477330346088085	99.9185501934433
tolazamide = No	num_procedures = 0 and gender = Male and diabetesMed and number_outpatient = 0 and number_emergency = 0	12.06100269245131	99.91852696757373
tolazamide = No	change and admission_source_id = 7 and diabetesMed and glipizide = No and number_emergency = 0	13.250987559695773	99.91842788283277
tolazamide = No	gender = Male and diabetesMed and glipizide = No and number_emergency = 0	26.498044533537723	99.91841578283764
tolazamide = No	number_inpatient = 0 and diabetesMed and metformin = No and number_outpatient = 0 and glipizide = No	26.485270129512806	99.91837643305013
tolazamide = No	gender = Male and diabetesMed and number_outpatient = 0	30.05915531710001	99.9182739457339
tolazamide = No	age = [70-80) and number_inpatient = 0 and diabetesMed and number_emergency = 0	12.021696833913095	99.91826058525422
tolazamide = No	change and admission_source_id = 7 and diabetesMed and number_outpatient = 0	14.415423618890397	99.91820040899796
tolazamide = No	change and number_inpatient = 0 and diabetesMed	20.41251498535857	99.91816300004814
tolazamide = No	gender = Male and readmitted = NO and number_inpatient = 0 and diabetesMed and glipizide = No	12.006957136961265	99.91816024224568
tolazamide = No	gender = Male and admission_type_id = 1 and admission_source_id = 7 and diabetesMed	16.790480121062043	99.91806636624334
tolazamide = No	gender = Male and change and admission_source_id = 7 and number_outpatient = 0 and glipizide = No	10.790440815203507	99.91804025134323
tolazamide = No	change and number_inpatient = 0 and diabetesMed and number_emergency = 0	19.145883693964585	99.91788133853419
tolazamide = No	gender = Male and diabetesMed and number_outpatient = 0 and number_emergency = 0	27.46988188589509	99.91772491504203
tolazamide = No	gender = Male and readmitted = NO and admission_source_id = 7 and number_outpatient = 0	11.943085116836665	99.91772256047392
tolazamide = No	gender = Male and change and admission_source_id = 7 and metformin = No and number_outpatient = 0	10.739343199103827	99.917650288224
tolazamide = No	readmitted = NO and change and diabetesMed and metformin = No and number_emergency = 0	13.11145176188511	99.91755976916735
tolazamide = No	admission_source_id = 7 and discharge_disposition_id = 1 and number_inpatient = 0 and diabetesMed and glipizide = No	14.285714285714285	99.91745769706975
tolazamide = No	change and diabetesMed and metformin = No and number_outpatient = 0	22.551736336300927	99.91721132897602
tolazamide = No	change and admission_source_id = 7 and diabetesMed and number_outpatient = 0 and number_emergency = 0	13.052492974077786	99.91718738236844
tolazamide = No	change and diabetesMed and number_outpatient = 0 and glipizide = No and number_emergency = 0	21.357820883202642	99.91718426501035
tolazamide = No	gender = Male and admission_source_id = 7 and number_inpatient = 0 and number_outpatient = 0 and glipizide = No	13.042666509443231	99.91712499058238
tolazamide = No	gender = Male and admission_type_id = 1 and diabetesMed and glipizide = No	15.402000668199594	99.91706009952787
tolazamide = No	gender = Male and change and diabetesMed	14.210050508028221	99.91701818684739
tolazamide = No	num_procedures = 0 and admission_source_id = 7 and number_inpatient = 0 and diabetesMed and metformin = No	10.652870310319754	99.91698182824462
tolazamide = No	gender = Male and admission_type_id = 1 and diabetesMed and number_outpatient = 0 and number_emergency = 0	14.187449639368749	99.9168859952902
tolazamide = No	change and admission_source_id = 7 and diabetesMed and metformin = No and number_emergency = 0	12.993534186270464	99.91681161612343
tolazamide = No	gender = Male and change and diabetesMed and number_emergency = 0	12.941453923707327	99.91647684130601
tolazamide = No	gender = Male and admission_source_id = 7 and diabetesMed and metformin = No	15.251655759290921	99.91624251014754
tolazamide = No	readmitted = NO and change and diabetesMed and metformin = No	14.056757659729183	99.91611324711639
tolazamide = No	num_procedures = 0 and gender = Male and diabetesMed and glipizide = No and number_emergency = 0	11.701354086826642	99.91602284178704
tolazamide = No	gender = Male and admission_source_id = 7 and number_inpatient = 0 and diabetesMed	12.860876913703986	99.91595354523227
tolazamide = No	gender = Male and readmitted = NO and admission_source_id = 7 and number_outpatient = 0 and glipizide = No	10.506455987264902	99.91582491582491
tolazamide = No	age = [70-80) and number_inpatient = 0 and diabetesMed	12.831397519800325	99.91576045336193
tolazamide = No	gender = Male and readmitted = NO and diabetesMed and metformin = No and glipizide = No	11.640430006092409	99.91558331926389
tolazamide = No	change and diabetesMed and metformin = No and glipizide = No and number_emergency = 0	20.891063813061336	99.91533396048918
tolazamide = No	gender = Male and number_inpatient = 0 and diabetesMed and metformin = No and number_outpatient = 0	15.045300001965293	99.91509372346678
tolazamide = No	change and diabetesMed and metformin = No and number_outpatient = 0 and number_emergency = 0	20.791816520252343	99.91492981709911
tolazamide = No	gender = Male and number_inpatient = 0 and diabetesMed and glipizide = No	19.61264076410589	99.91482539205371
tolazamide = No	gender = Male and admission_source_id = 7 and number_outpatient = 0 and glipizide = No and number_emergency = 0	17.245445433641883	99.91452991452991
tolazamide = No	gender = Male and readmitted = NO and diabetesMed and glipizide = No	15.947369455417329	99.91373467249984
tolazamide = No	num_procedures = 0 and gender = Male and admission_source_id = 7 and number_outpatient = 0 and glipizide = No	10.218540573472476	99.91345321665544
tolazamide = No	gender = Male and admission_source_id = 7 and number_outpatient = 0 and glipizide = No	19.137039875793487	99.91270860077022
tolazamide = No	readmitted = NO and number_inpatient = 0 and diabetesMed and number_outpatient = 0 and glipizide = No	22.479020498005227	99.91257212799441
tolazamide = No	gender = Male and readmitted = NO and diabetesMed and number_outpatient = 0	16.76787925240257	99.91209563994374
tolazamide = No	readmitted = NO and change and number_inpatient = 0 and diabetesMed and number_outpatient = 0	11.15107206729163	99.91187874515333
tolazamide = No	gender = Male and admission_source_id = 7 and diabetesMed	20.06957136961264	99.91186839012926
tolazamide = No	gender = Male and admission_type_id = 1 and diabetesMed and number_outpatient = 0	15.59459937503685	99.91178323881537
tolazamide = No	readmitted = NO and change and number_inpatient = 0 and diabetesMed and glipizide = No	11.11667944107069	99.91160611685672
tolazamide = No	gender = Male and admission_source_id = 7 and diabetesMed and metformin = No and number_emergency = 0	13.20283788298646	99.910687704674
tolazamide = No	gender = Male and diabetesMed and metformin = No and number_outpatient = 0 and glipizide = No	18.64964722991962	99.91042731440012
tolazamide = No	admission_source_id = 7 and discharge_disposition_id = 1 and number_inpatient = 0 and diabetesMed and metformin = No	12.052158874280211	99.91031390134529
tolazamide = No	gender = Male and admission_source_id = 7 and diabetesMed and number_emergency = 0	17.496020281823004	99.91013760179725
tolazamide = No	gender = Male and number_inpatient = 0 and diabetesMed and metformin = No and glipizide = No	14.206119922174402	99.9100781628277
tolazamide = No	age = [70-80) and diabetesMed and number_outpatient = 0	16.32961892970147	99.90973643037671
tolazamide = No	readmitted = NO and change and diabetesMed and number_outpatient = 0 and glipizide = No	13.017117701393394	99.90941345210236
tolazamide = No	age = [70-80) and gender = Male and number_emergency = 0	10.820902855570623	99.9091899745732
tolazamide = No	age = [70-80) and gender = Male	11.871351925004422	99.90894793477361
tolazamide = No	age = [70-80) and diabetesMed and number_outpatient = 0 and number_emergency = 0	15.051195880746024	99.90859828948227
tolazamide = No	change and admission_source_id = 7 and number_inpatient = 0 and diabetesMed	10.742291138494192	99.90852542993048
tolazamide = No	change and admission_source_id = 7 and diabetesMed and metformin = No and glipizide = No	12.874633964192364	99.90841092962907
tolazamide = No	gender = Male and admission_type_id = 1 and admission_source_id = 7 and diabetesMed and glipizide = No	13.94670125582218	99.9084055520327
tolazamide = No	change and admission_source_id = 7 and diabetesMed and number_outpatient = 0 and glipizide = No	12.843189277361791	99.90818668706962
tolazamide = No	change and number_inpatient = 0 and diabetesMed and glipizide = No	18.116070200263348	99.90778910826643
tolazamide = No	change and number_inpatient = 0 and diabetesMed and number_outpatient = 0 and number_emergency = 0	17.036141736925888	99.90771183018977
tolazamide = No	change and number_inpatient = 0 and diabetesMed and glipizide = No and number_emergency = 0	17.00273175716841	99.90753048604289
tolazamide = No	change and number_inpatient = 0 and diabetesMed and number_outpatient = 0	17.94017648330484	99.9068850303993
tolazamide = No	age = [70-80) and number_inpatient = 0 and diabetesMed and glipizide = No	10.506455987264902	99.90647212869435
tolazamide = No	readmitted = NO and change and number_inpatient = 0 and diabetesMed and metformin = No	10.461254249945954	99.9060680067631
tolazamide = No	change and admission_source_id = 7 and diabetesMed and metformin = No and number_outpatient = 0	12.550360631252088	99.90604447228311
tolazamide = No	age = [70-80) and number_inpatient = 0 and diabetesMed and number_outpatient = 0 and number_emergency = 0	10.454375724701768	99.90600620359056
tolazamide = No	gender = Male and admission_source_id = 7 and number_inpatient = 0 and diabetesMed and number_outpatient = 0	11.48910245072028	99.90591857680465
tolazamide = No	gender = Male and change and diabetesMed and glipizide = No	12.486488611127488	99.90556386243803
tolazamide = No	change and diabetesMed and metformin = No and number_outpatient = 0 and glipizide = No	19.71483599630525	99.9052983103225
tolazamide = No	gender = Male and diabetesMed and number_outpatient = 0 and glipizide = No	24.898296091032368	99.90528060620412
tolazamide = No	age = [70-80) and diabetesMed and number_outpatient = 0 and glipizide = No	13.44063832714266	99.90495686503876
tolazamide = No	gender = Male and change and diabetesMed and glipizide = No and number_emergency = 0	11.371184875105635	99.90494296577947
tolazamide = No	gender = Male and change and diabetesMed and metformin = No	12.40099836880687	99.90491283676704
tolazamide = No	readmitted = NO and change and diabetesMed and metformin = No and number_outpatient = 0	12.40099836880687	99.90491283676704
tolazamide = No	gender = Male and diabetesMed and number_outpatient = 0 and glipizide = No and number_emergency = 0	22.711907709844155	99.9048154718124
tolazamide = No	readmitted = NO and change and diabetesMed and metformin = No and glipizide = No	12.368571035512844	99.90466354174943
tolazamide = No	age = [70-80) and diabetesMed and number_outpatient = 0 and glipizide = No and number_emergency = 0	12.35874457087829	99.90458773952453
tolazamide = No	gender = Male and change and diabetesMed and metformin = No and number_emergency = 0	11.288642572175382	99.9042479108635
tolazamide = No	gender = Male and change and diabetesMed and number_outpatient = 0 and number_emergency = 0	11.263093764125543	99.90403071017275
tolazamide = No	change and number_inpatient = 0 and diabetesMed and metformin = No	17.404634160721656	99.90401987353206
tolazamide = No	change and number_inpatient = 0 and diabetesMed and metformin = No and number_emergency = 0	16.337480101409117	99.90376518705642
tolazamide = No	age = [70-80) and gender = Male and glipizide = No	10.118310634200027	99.90288433524327
tolazamide = No	gender = Male and number_inpatient = 0 and diabetesMed and number_outpatient = 0 and glipizide = No	17.19336517107875	99.90284048694062
tolazamide = No	gender = Male and readmitted = NO and admission_source_id = 7 and diabetesMed	10.105536230175108	99.902761571373
tolazamide = No	gender = Male and change and diabetesMed and number_outpatient = 0	12.10129119745298	99.90255785627284
tolazamide = No	gender = Male and admission_type_id = 1 and admission_source_id = 7 and diabetesMed and number_outpatient = 0	14.069532063754103	99.90222098058388
tolazamide = No	num_procedures = 0 and gender = Male and diabetesMed and number_outpatient = 0 and glipizide = No	11.029223905823162	99.90199572344976
tolazamide = No	age = [70-80) and number_inpatient = 0 and diabetesMed and number_outpatient = 0	11.016449501798244	99.9018820800999
tolazamide = No	gender = Male and admission_type_id = 1 and diabetesMed and number_outpatient = 0 and glipizide = No	12.99648212566083	99.90170875548162
tolazamide = No	gender = Male and readmitted = NO and diabetesMed and number_outpatient = 0 and glipizide = No	13.956527720456736	99.90142927550517
tolazamide = No	gender = Male and admission_source_id = 7 and diabetesMed and metformin = No and number_outpatient = 0	12.838276045044514	99.90049751243781
tolazamide = No	gender = Male and admission_source_id = 7 and diabetesMed and metformin = No and glipizide = No	12.829432226873417	99.90042892156863
tolazamide = No	gender = Male and admission_source_id = 7 and diabetesMed and glipizide = No	16.686319595935775	99.89988811024085
tolazamide = No	gender = Male and admission_source_id = 7 and diabetesMed and glipizide = No and number_emergency = 0	14.503861800601381	99.89837398373984
tolazamide = No	gender = Male and admission_source_id = 7 and number_inpatient = 0 and diabetesMed and glipizide = No	10.622408269952636	99.89824236817762
tolazamide = No	gender = Male and admission_source_id = 7 and diabetesMed and number_outpatient = 0 and number_emergency = 0	15.22021107246035	99.89670088449869
tolazamide = No	gender = Male and admission_source_id = 7 and diabetesMed and number_outpatient = 0	17.000766464241497	99.89595977111149
tolazamide = No	change and number_inpatient = 0 and diabetesMed and number_outpatient = 0 and glipizide = No	15.966039738222982	99.89537173806006
tolazamide = No	change and number_inpatient = 0 and diabetesMed and metformin = No and number_outpatient = 0	15.352868345026828	99.89119303635434
